MAIRA Recording v4
Formula Vee - Classic @ Circuit de Ledenon -  (104s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.19517832,-0.2072222,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.0038364467,4.351051,3.3266902,38.16391,38.163918,0.025972735,-0.33491814,0.015665235,0.01825878,-0.01378334,-0.0051235165,0.039378967,0.039310757,1,0
-0.19517832,-0.22119614,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.003792328,4.351051,3.3266902,38.16391,38.163918,0.026147738,-0.36223775,0.013251064,0.01736307,-0.008240736,-0.00089263276,0.039343018,0.039302375,1,0
-0.19517832,-0.19517832,0,0.092574134,0.035490856,0.061323456,0,0,-0.0013814345,0.01615699,6749.8384,6500,3,4,False,38.163918,0.02636047,0.00048444793,6.719512,0.10156571,-0.0037541061,4.351051,3.3266902,38.16391,38.163918,0.02636047,-0.3480464,0.0116597265,0.01620108,-5.84476E-06,0.0037958869,0.03932994,0.039306436,1,0
-0.1730651,-0.15718623,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0037041928,4.986664,3.3267498,38.170113,38.170124,0.026655495,-0.3161851,0.0124422135,0.014691542,0.0051434673,0.0085065765,0.039340872,0.039324064,1,0
-0.1730651,-0.12677278,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0036077383,4.986664,3.3267498,38.170113,38.170124,0.026988916,-0.2999122,0.0134488605,0.01301816,0.007904744,0.01240531,0.039359566,0.03935354,1,0
-0.1730651,-0.1113469,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0033976948,4.986664,3.3267498,38.170113,38.170124,0.02732836,-0.29141933,0.013256523,0.011285544,0.011439267,0.012727588,0.039385315,0.03939234,1,0
-0.1730651,-0.112115495,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0030451107,4.986664,3.3267498,38.170113,38.170124,0.02771264,-0.26443806,0.01364428,0.009692489,0.014644306,0.010140658,0.039422162,0.03942607,1,0
-0.1730651,-0.13041027,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0026085274,4.986664,3.3267498,38.170113,38.170124,0.02815302,-0.2274819,0.016120905,0.008240796,0.014042607,0.006660557,0.039465763,0.039450392,1,0
-0.1730651,-0.1730651,0,0.09068035,0.021419832,0.025139282,0,0,-0.0014980186,0.027974766,6749.6196,6500,3,4,False,38.170124,0.02858977,0.0021781446,6.719512,0.1016218,-0.0021314786,4.986664,3.3267498,38.170113,38.170124,0.02858977,-0.21005681,0.019748963,0.007016971,0.008972814,0.001811901,0.03950114,0.039463904,1,0
-0.08940639,-0.20105472,0,0.093885675,0.02431566,0.03579016,0,0,-0.0015627984,0.036716517,6747.667,6500,3,4,False,38.176544,0.029831111,0.0031451704,6.719512,0.05802154,-0.0016182069,5.622394,3.326768,38.176533,38.176544,0.029006384,-0.19706991,0.023208369,0.0061790324,0.0011636108,-0.003587177,0.03951712,0.03946105,1,0
