MAIRA Recording v4
FIA F4 @ Mount Panorama Circuit -  (149s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.10558772,-0.41504112,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.0038345563,15.17373,4.8798747,38.319378,38.31939,-0.028948665,0.34105185,-0.0012276174,-0.04961007,0.005958674,-0.007321852,0.015836285,0.015915824,1,0
-0.10558772,-0.3372211,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.003741139,15.17373,4.8798747,38.319378,38.31939,-0.029569019,0.3283515,-0.007025232,-0.04929188,0.007086836,-0.0118185235,0.01585298,0.015891189,1,0
-0.10558772,-0.2346923,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.0036175416,15.17373,4.8798747,38.319378,38.31939,-0.030142255,0.33986443,-0.012643789,-0.047944494,0.008235567,-0.014979147,0.015874323,0.015853127,1,0
-0.10558772,-0.15373701,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.0034816272,15.17373,4.8798747,38.319378,38.31939,-0.030663103,0.35191047,-0.01689476,-0.045831386,0.008520282,-0.01650513,0.015898515,0.015808158,1,0
-0.10558772,-0.10558772,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.0033909872,15.17373,4.8798747,38.319378,38.31939,-0.031099033,0.37640634,-0.018382795,-0.043484416,0.0071224202,-0.016674425,0.015921602,0.015761148,1,0
-0.59010375,-0.13209268,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.003365075,15.812481,4.8798423,38.37146,38.371475,-0.031460427,0.40097544,-0.016544122,-0.04090421,0.0051555117,-0.016083976,0.015938617,0.015715638,1,0
-0.59010375,-0.19296448,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.0034166407,15.812481,4.8798423,38.37146,38.371475,-0.03177156,0.41939238,-0.011205154,-0.03796131,0.0021710773,-0.01465722,0.015949484,0.015673226,1,0
-0.59010375,-0.29431406,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.003460186,15.812481,4.8798423,38.37146,38.371475,-0.032106128,0.41447163,-0.0039015955,-0.034679487,-0.0010617017,-0.012845599,0.015951304,0.015635017,1,0
-0.59010375,-0.41850847,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.0034175373,15.812481,4.8798423,38.37146,38.371475,-0.032515414,0.3888782,0.0038611123,-0.031176286,-0.00385254,-0.010509084,0.015944272,0.0156020215,1,0
-0.59010375,-0.52756506,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.0032640488,15.812481,4.8798423,38.37146,38.371475,-0.033020906,0.35202384,0.010961591,-0.027561082,-0.0064667664,-0.008235225,0.015930306,0.015576034,1,0
-0.59010375,-0.59010375,0,0.35629952,0.031562824,0.042454973,0,0,0.0017526947,-0.019212008,7017.11,6500,3,6,False,38.371475,-0.033626728,-0.00411126,6.719512,-0.17417678,0.0029980866,15.812481,4.8798423,38.37146,38.371475,-0.033626728,0.30952558,0.016658619,-0.023983153,-0.0071897954,-0.0050613373,0.015909456,0.015555946,1,0
