Gen 4 @ Vegas - Back Stretch
InputTorque60Hz,InputTorque500Hz
0.5641032,0.47532818
0.5641032,0.56639826
0.5641032,0.5667932
0.11227737,-0.07508301
0.11227737,-0.083603695
0.11227737,0.046330772
0.11227737,0.18613194
0.11227737,0.20021789
0.11227737,0.1754976
0.11227737,0.13907072
0.11227737,0.11161138
0.85262275,-0.3741338
0.85262275,-0.34771225
0.85262275,-0.09456088
0.85262275,0.23211023
0.85262275,0.43463382
0.85262275,0.62306505
0.85262275,0.76472306
0.85262275,0.8559905
-0.9347513,0.67075944
-0.9347513,0.5540723
-0.9347513,0.38441405
-0.9347513,0.15953933
-0.9347513,-0.10632656
-0.9347513,-0.39263543
-0.9347513,-0.71261287
-0.9347513,-0.94320387
-0.9877491,-1.2090989
-0.9877491,-1.2890933
-0.9877491,-1.2874069
-0.9877491,-1.2029433
-0.9877491,-1.0271076
-0.9877491,-0.9123866
-0.9877491,-0.9057537
-0.9877491,-0.98971754
-0.9877491,-0.9896318
-1.61144,-1.1190495
-1.61144,-1.1655495
-1.61144,-1.2010232
-1.61144,-1.2136873
-1.61144,-1.1801194
-1.61144,-1.2741733
-1.61144,-1.4444262
-1.61144,-1.6161656
-1.080224,-1.332901
-1.080224,-1.518423
-1.080224,-1.7399731
-1.080224,-1.907204
-1.080224,-1.9262496
-1.080224,-1.7573348
-1.080224,-1.4240972
-1.080224,-1.0707551
-0.25401115,-0.41794068
-0.25401115,-0.4272736
-0.25401115,-0.5203218
-0.25401115,-0.5730313
-0.25401115,-0.49693128
-0.25401115,-0.39032778
-0.25401115,-0.29704836
-0.25401115,-0.25299338
-0.25401115,-0.25254044
-0.69701093,0.25225222
-0.69701093,0.2479188
-0.69701093,-0.07298725
-0.69701093,-0.53579307
-0.69701093,-0.8836374
-0.69701093,-0.8500552
-0.69701093,-0.7431292
-0.69701093,-0.69558734
-0.6437703,-0.9056713
-0.6437703,-1.2035196
-0.6437703,-1.2972789
-0.6437703,-1.201679
-0.6437703,-1.0404279
-0.6437703,-0.8643322
-0.6437703,-0.72329444
-0.6437703,-0.63981026
-0.6437703,-0.64090806
1.9125329,-0.45021373
1.9125329,-0.28949887
1.9125329,-0.063777365
1.9125329,0.26228815
1.9125329,0.76231706
1.9125329,1.2874694
1.9125329,1.706828
1.9125329,1.9277606
0.48335922,2.0745766
0.48335922,1.913855
0.48335922,1.5755799
0.48335922,1.0674165
0.48335922,0.40357706
0.48335922,0.26012707
0.48335922,0.3379462
0.48335922,0.48699096
-0.22709705,0.16469504
-0.22709705,0.022739103
-0.22709705,-0.045919977
