Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
0.9560486,0.78038675
0.9560486,0.9467212
0.9560486,1.0010043
0.9560486,0.9546949
0.70514166,0.9009113
0.70514166,0.8191321
0.70514166,0.7520614
0.70514166,0.72434217
0.70514166,0.75845766
0.70514166,0.81038266
0.70514166,0.79302096
0.70514166,0.70299506
-1.2301607,0.16799667
-1.2301607,-0.30578664
-1.2301607,-0.7389081
-1.2301607,-1.0911139
-1.2301607,-1.3324556
-1.2301607,-1.4420233
-1.2301607,-1.3873252
-1.2301607,-1.2262337
-1.2301607,-1.2255619
0.026381489,-0.8242946
0.026381489,-0.4589134
0.026381489,-0.16683684
0.026381489,0.0081811175
0.026381489,0.08144366
0.026381489,0.054570414
0.026381489,0.022927273
0.026381489,0.026322704
-0.73822534,0.13444273
-0.73822534,-0.013157636
-0.73822534,-0.18238573
-0.73822534,-0.3362918
-0.73822534,-0.47686067
-0.73822534,-0.6052457
-0.73822534,-0.6963064
-0.73822534,-0.74239016
-0.39876387,-0.7715243
-0.39876387,-0.54636306
-0.39876387,-0.2455989
-0.39876387,-0.003412321
-0.39876387,0.05427137
-0.39876387,-0.05743718
-0.39876387,-0.23981702
-0.39876387,-0.40283602
-0.20999013,-0.46201646
-0.20999013,-0.33886462
-0.20999013,-0.15341406
-0.20999013,0.064143166
-0.20999013,0.3022139
-0.20999013,0.31415284
-0.20999013,0.0958237
-0.20999013,-0.22105655
-0.20999013,-0.21962664
-0.5103991,-0.48917612
-0.5103991,-0.6587066
-0.5103991,-0.76128834
-0.5103991,-0.77486765
-0.5103991,-0.6850804
-0.5103991,-0.57625145
-0.5103991,-0.51264876
-0.5103991,-0.51012343
-0.2947114,-0.4163606
-0.2947114,-0.5309793
-0.2947114,-0.73490804
-0.2947114,-0.9200018
-0.2947114,-0.94731224
-0.2947114,-0.8157732
-0.2947114,-0.56512535
-0.2947114,-0.2873676
-0.52000356,0.17565341
-0.52000356,0.38745105
-0.52000356,0.37603715
-0.52000356,0.1844481
-0.52000356,-0.095582664
-0.52000356,-0.28326514
-0.52000356,-0.42566666
-0.52000356,-0.52371097
-0.52000356,-0.52341497
-0.52000356,-0.52000356
-0.2831768,-0.54950285
-0.2831768,-0.56493235
-0.2831768,-0.48379245
-0.2831768,-0.31754932
-0.2831768,-0.11344554
-0.2831768,0.004681444
-0.2831768,-0.06698582
-0.3299351,-0.6387226
-0.3299351,-0.8454957
-0.3299351,-0.9395071
-0.3299351,-0.9305304
-0.3299351,-0.8615295
-0.3299351,-0.7176333
-0.3299351,-0.51558745
-0.3299351,-0.32555762
-0.3299351,-0.32360592
0.53454745,-0.055347644
0.53454745,0.10356678
0.53454745,0.25406092
0.53454745,0.3606062
0.53454745,0.36399654
0.53454745,0.38806584
0.53454745,0.45089203
0.53454745,0.53686994
0.07929845,0.8531094
0.07929845,1.0191567
0.07929845,1.0568284
0.07929845,0.95553654
0.07929845,0.72193384
0.07929845,0.437149
0.07929845,0.20279376
0.07929845,0.07537592
-0.21511926,-0.010570971
-0.21511926,-0.12190977
-0.21511926,-0.22387962
-0.21511926,-0.2991385
-0.21511926,-0.28985852
-0.21511926,-0.25956157
-0.21511926,-0.230088
